gene_id	gene_name	logCPM	logFC	PValue	FDR	gene_biotype	entrezid	ave_tx_len	gc_content	rankingStat	signedRank	DE
ENSG00000196544	BORCS6	2.2041667306484753	0.20406981805785532	0.4286816523956285	0.8105865405583598	protein_coding	54785	1836	65.5773420479303	0.367865103925461	11518	FALSE
ENSG00000137992	DBT	5.284453393926573	0.19996278063132478	0.42894836919468987	0.8109912157719484	protein_coding	1629	6160	39.06655844155842	0.36759497896508986	11517	FALSE
ENSG00000108387	SEPTIN4	2.5264969751803124	0.1992686373589433	0.42901804554056355	0.8110233027983037	protein_coding	5414	1418.121212121212	54.63481345356638	0.36752443995079065	11516	FALSE
ENSG00000157020	SEC13	6.174879335548724	0.21673850273898995	0.4290724429384746	0.8110265018962347	protein_coding	6396	987.421052631579	53.963008368423864	0.36746937701723875	11515	FALSE
ENSG00000117410	ATP6V0B	6.709910851229602	0.21519746995780353	0.42913536253762397	0.8110458067709355	protein_coding	533	987.4615384615385	57.98083664407574	0.36740569632221654	11514	FALSE
ENSG00000135148	TRAFD1	5.727399995746769	0.19932544399560279	0.4292966175219681	0.8112509333695255	protein_coding	10906	1264.7777777777778	50.38214881841341	0.3672425333638679	11513	FALSE
ENSG00000142676	RPL11	7.4687013768238835	-0.20116949499663203	0.4293932121892262	0.8113338346227669	protein_coding	6135	919.6666666666666	48.840159478071776	-0.3671448251351294	4268	FALSE
ENSG00000231562	AL512593.1	1.02703741203315	0.2900646491252573	0.42956746590867423	0.8115634334441595	processed_pseudogene	NA	779	47.6251604621309	0.36696861816366916	11512	FALSE
ENSG00000121350	PYROXD1	3.1768768473722986	-0.20823484831693984	0.429752478037625	0.8116820705229578	protein_coding	79912	1591.4444444444443	37.67367171681913	-0.36678161040597407	4269	FALSE
ENSG00000172534	HCFC1	7.404102150974785	-0.22408396519548118	0.4297817554499922	0.8116820705229578	protein_coding	3054	5313.5	60.81678742824881	-0.3667520245718211	4270	FALSE
ENSG00000115944	COX7A2L	5.998214215740247	-0.207292613478136	0.42981720412364893	0.8116820705229578	protein_coding	9167	1329	43.09631301730625	-0.36671620516278813	4271	FALSE
ENSG00000267741	UBE2L4	2.019786255883965	-0.20319592739030384	0.42984125244941407	0.8116820705229578	processed_pseudogene	NA	464	43.75	-0.36669190701251303	4272	FALSE
ENSG00000145103	ILDR1	4.720422940775632	-0.20579209642326565	0.43015353510566984	0.8121304148182404	protein_coding	286676	2057.2	56.02761034415713	-0.3663765036116332	4273	FALSE
ENSG00000168439	STIP1	7.68594433990674	-0.213105049198851	0.43031920399412615	0.8121304148182404	protein_coding	10963	1060.1666666666667	52.625373368967146	-0.36620927208482407	4274	FALSE
ENSG00000172817	CYP7B1	0.720523263664065	0.637431813135131	0.4303247166589768	0.8121304148182404	protein_coding	9420	4024.5	37.048080506895275	0.36620370852975137	11511	FALSE
ENSG00000111817	DSE	3.74453021127817	0.22132443347165642	0.4303710637713061	0.8121304148182404	protein_coding	29940	2982.1666666666665	41.574917565528416	0.3661569363818825	11510	FALSE
ENSG00000103269	RHBDL1	2.2898097718804746	-0.2413688320172092	0.4304213602028513	0.8121304148182404	protein_coding	9028	1346.25	66.5181058495822	-0.3661061843954662	4275	FALSE
ENSG00000181218	H2AW	1.1712670938458865	0.22573156026203536	0.4304318120427286	0.8121304148182404	protein_coding	92815	895	57.6536312849162	0.3660956386333525	11509	FALSE
ENSG00000157227	MMP14	7.148078728654032	0.3340849753377477	0.43044811952544637	0.8121304148182404	protein_coding	4323	1261.6666666666667	58.81109643328931	0.36607918511992005	11508	FALSE
ENSG00000186715	MST1L	0.5824769778900044	-0.2470068063802326	0.43060636796546903	0.8122756869811079	transcribed_unprocessed_pseudogene	11223	2031.1666666666667	52.08008533683433	-0.3659195519583865	4276	FALSE
ENSG00000197168	NEK5	2.4564466022087217	-0.2053129899409162	0.4306457479911234	0.8122756869811079	protein_coding	341676	2865.285714285714	41.2075584583936	-0.36587983646153266	4277	FALSE
ENSG00000120688	WBP4	3.338626285338644	-0.20008933127807427	0.430683476090386	0.8122756869811079	protein_coding	11193	2388	37.5209380234506	-0.36584179036980646	4278	FALSE
ENSG00000106299	WASL	6.652576798168818	-0.21095612570705685	0.4309350975728133	0.8126386189590277	protein_coding	8976	4363	39.9954159981664	-0.3655881332927812	4279	FALSE
ENSG00000156603	MED19	4.119640434013015	-0.2034333185552807	0.43098152906970527	0.8126386189590277	protein_coding	219541	1163.8	52.82694621068913	-0.3655413423566677	4280	FALSE
ENSG00000237991	RPL35P1	3.2481916283129557	-0.19930226535347859	0.4311086952627158	0.8127788045457818	processed_pseudogene	NA	370	56.4864864864865	-0.3654132175392162	4281	FALSE
ENSG00000137504	CREBZF	6.467661722975885	-0.20566815534617666	0.43127071242103776	0.8129846530362524	protein_coding	58487	1850.888888888889	45.095449633809565	-0.36525003377570375	4282	FALSE
ENSG00000151151	IPMK	3.9363911365314053	0.2033008164038444	0.4314168753828299	0.8130976620767381	protein_coding	253430	6093	34.1375348760873	0.3651028709573909	11507	FALSE
ENSG00000259248	USP3-AS1	1.2428379096296913	0.2537977397645108	0.43143634071072046	0.8130976620767381	lncRNA	NA	1547.2666666666667	45.47373863587402	0.3650832762352874	11506	FALSE
ENSG00000117543	DPH5	4.2983475827853885	-0.20904789979625515	0.4315433690379332	0.8131530661067212	protein_coding	51611	1076.6666666666667	43.15170278637771	-0.3649755522375408	4283	FALSE
ENSG00000110628	SLC22A18	4.583852211906195	-0.19924051597543638	0.43157533157296796	0.8131530661067212	protein_coding	5002	1096.6923076923076	64.95055060671952	-0.3649433871307258	4284	FALSE
ENSG00000154252	GAL3ST2	2.4904010900524933	0.2433526718450524	0.43162426851830643	0.8131530661067212	protein_coding	64090	1452	68.2506887052342	0.36489414464881964	11505	FALSE
ENSG00000225663	MCRIP1	4.22290692849507	-0.21927411519218937	0.4318632937406343	0.8134313650684867	protein_coding	348262	1210.5833333333333	64.7208645969574	-0.36465370728230434	4285	FALSE
ENSG00000125149	C16orf70	4.247943661618785	0.20556318804930393	0.4319093288379792	0.8134313650684867	protein_coding	80262	1152.090909090909	48.804545095873095	0.3646074154961395	11504	FALSE
ENSG00000213872	AC092798.1	2.057977594523771	0.23081252945726172	0.4319305747319083	0.8134313650684867	processed_pseudogene	NA	409	48.1662591687042	0.36458605280043577	11503	FALSE
ENSG00000275882	IKBKGP1	2.015489558826101	0.19868592958196937	0.43213230581173695	0.8135319411293163	unprocessed_pseudogene	NA	1073	62.814538676607604	0.36438326502106805	11502	FALSE
ENSG00000267119	RPL10P15	1.6458867433080167	0.2384915983151025	0.432134313681384	0.8135319411293163	processed_pseudogene	NA	315	54.920634920634896	0.36438124710972347	11501	FALSE
ENSG00000136891	TEX10	4.979699614854489	0.21405133728662656	0.432142584272877	0.8135319411293163	protein_coding	54881	2841	40.92749032030975	0.3643729352544463	11500	FALSE
ENSG00000271943	AC098614.2	4.30056472778196	-0.20276992072365782	0.4324087167710722	0.813924393652012	transcribed_processed_pseudogene	NA	1223	45.17579721995094	-0.36410555984495374	4286	FALSE
ENSG00000225791	TRAM2-AS1	3.2103390916975	-0.20817163218889317	0.43250524754441266	0.813924393652012	lncRNA	401264	2579.25	45.34506154889988	-0.3640086189141807	4287	FALSE
ENSG00000154258	ABCA9	1.2899032146464973	0.27642235437661633	0.43250973270681714	0.813924393652012	protein_coding	10350	2257.375	40.483969212027226	0.3640041152204246	11499	FALSE
ENSG00000162194	LBHD1	1.4700199492557853	0.27033764336625793	0.43270726486389144	0.8140367629859163	protein_coding	79081	1051.7	52.0870970809166	0.3638058132278674	11498	FALSE
ENSG00000091157	WDR7	5.37441472671814	0.20192338640502808	0.4327140333677306	0.8140367629859163	protein_coding	23335	2553.153846153846	44.31924316832876	0.3637990199495551	11497	FALSE
ENSG00000245556	SCAMP1-AS1	1.5529589538850308	-0.2031573812249487	0.4327281466873405	0.8140367629859163	lncRNA	728769	2198.6666666666665	46.36143117040629	-0.36378485531332705	4288	FALSE
ENSG00000204642	HLA-F	2.221644576167421	0.2611891043233369	0.4330767327879783	0.8144832446406901	protein_coding	3134	907.2	56.95179306290417	0.3634351482794584	11496	FALSE
ENSG00000005175	RPAP3	5.946691259455185	-0.20625704298646977	0.4331035645267168	0.8144832446406901	protein_coding	79657	1540.5714285714287	36.24814540059345	-0.3634082419272501	4289	FALSE
ENSG00000050327	ARHGEF5	6.112348255470527	-0.20229839267514632	0.4331242780669851	0.8144832446406901	protein_coding	7984	2770.75	56.455833258143116	-0.36338747192702936	4290	FALSE
ENSG00000243915	THAP12P2	0.82007263011635	0.32554246418896043	0.4332811472044373	0.81467867707501	processed_pseudogene	NA	2267	40.5381561535068	0.36323020744198875	11495	FALSE
ENSG00000117614	SYF2	4.459713216501477	0.20561691276058428	0.43338154989481537	0.8147679034552742	protein_coding	25949	1270.75	43.81270903010033	0.3631295815935694	11494	FALSE
ENSG00000266904	LINC00663	1.565548723566584	-0.2560371030411148	0.433522989715692	0.8148640503588938	lncRNA	NA	1043.5	48.80210828941065	-0.3629878669491848	4291	FALSE
ENSG00000233822	H2BC15	2.0857428589331315	0.2199815709331255	0.4335786925942529	0.8148640503588938	protein_coding	8341	1751.75	45.55444555444553	0.36293206852712667	11493	FALSE
ENSG00000171634	BPTF	7.747208094643094	-0.21770312243514947	0.43359155473996763	0.8148640503588938	protein_coding	2186	3862.3684210526317	43.781426722082166	-0.36291918533855577	4292	FALSE
ENSG00000065060	UHRF1BP1	6.246956803945875	-0.21034478843266574	0.43364765379761583	0.8148699592914534	protein_coding	54887	7136.5	48.88250542983253	-0.3628629989692802	4293	FALSE
ENSG00000118276	B4GALT6	2.421291339479695	0.21183831865122463	0.4337053835191001	0.8148789305973031	protein_coding	9331	2404.8	37.30871590153028	0.3628051869862911	11492	FALSE
ENSG00000165943	MOAP1	4.688181670107094	-0.19848419988643617	0.4337682996055594	0.8148976430631606	protein_coding	64112	2468	49.37196110210698	-0.3627421900107017	4294	FALSE
ENSG00000286004	AC124944.3	1.2627780869857825	-0.3841520172475913	0.434117022739037	0.8154028980874551	lncRNA	NA	1617	53.6796536796537	-0.3623931841297804	4295	FALSE
ENSG00000106305	AIMP2	3.807771309656227	-0.19878722313290945	0.4341432248525162	0.8154028980874551	protein_coding	7965	985.5	52.257737189244054	-0.36236697209638774	4296	FALSE
ENSG00000198763	MT-ND2	13.441213209960775	0.20029095592098203	0.4344879982023201	0.8158693685958265	protein_coding	4536	1042	42.9942418426104	0.3620222155018375	11491	FALSE
ENSG00000234491	HNRNPA1P51	1.149114840019089	0.3678430201764382	0.43452239374630425	0.8158693685958265	processed_pseudogene	NA	947	46.779303062302	0.36198783663801587	11490	FALSE
ENSG00000116157	GPX7	1.168989422142149	0.3477436146368377	0.43462403363503604	0.8158693685958265	protein_coding	2882	1051	53.13986679352994	0.3618862619398337	11489	FALSE
ENSG00000168884	TNIP2	4.519646901471519	0.20118717386199675	0.4346790647359838	0.8158693685958265	protein_coding	79155	1231.4285714285713	61.00928074245941	0.3618312760469929	11488	FALSE
ENSG00000177045	SIX5	1.785964181081405	0.23496610764625575	0.4347107542366634	0.8158693685958265	protein_coding	147912	2132.25	67.55774416695976	0.3617996157376928	11487	FALSE
ENSG00000162441	LZIC	4.583455373181887	-0.20659325145547908	0.4347182779020999	0.8158693685958265	protein_coding	84328	1695.6	41.43665958952583	-0.3617920993418467	4297	FALSE
ENSG00000159593	NAE1	5.106779825315281	-0.21099858100858282	0.43480122554782	0.8158693685958265	protein_coding	8883	849.0909090909091	41.21520342612419	-0.3617092404645254	4298	FALSE
ENSG00000214331	AC009053.1	2.9114454401372996	-0.1990252641251948	0.43487549828614985	0.8158693685958265	transcribed_unprocessed_pseudogene	NA	1670.8	52.573617428776636	-0.361635060623656	4299	FALSE
ENSG00000243974	VTI1BP1	0.7384404356284636	0.32498073732466304	0.43489083709169146	0.8158693685958265	processed_pseudogene	NA	700	49.2857142857143	0.36161974258170515	11486	FALSE
ENSG00000267100	ILF3-DT	1.3356834421697004	-0.2646387551379299	0.4349217851957086	0.8158693685958265	lncRNA	147727	1983	51.6389309127585	-0.36158883801568414	4300	FALSE
ENSG00000275111	ZNF2	2.629646938920502	-0.20239279507133998	0.43505060651356514	0.8159917420162315	protein_coding	7549	2858.2	47.93926247288502	-0.36146022154822227	4301	FALSE
ENSG00000228753	EIF4BP2	1.070055356092101	0.2427658525804665	0.43509307533423314	0.8159917420162315	processed_pseudogene	NA	1794	49.1638795986622	0.3614178286081402	11485	FALSE
ENSG00000273108	AL121929.2	0.2914318349706992	-0.44521908746822847	0.43528229189721573	0.8161105161881467	lncRNA	NA	1432	46.71787709497211	-0.36122900040004413	4302	FALSE
ENSG00000247903	AC024896.1	0.34424642974492226	-0.3688998070447571	0.4352976831000051	0.8161105161881467	lncRNA	NA	2549	38.2110631620243	-0.36121364439684184	4303	FALSE
ENSG00000182872	RBM10	5.960986177255577	-0.21849121395931362	0.435341342873652	0.8161105161881467	protein_coding	8241	2361.1666666666665	60.464459659772736	-0.36117008742724543	4304	FALSE
ENSG00000082898	XPO1	7.244853925612956	-0.20984776030648017	0.4353685486995384	0.8161105161881467	protein_coding	7514	1479.8333333333333	38.3207568419867	-0.3611429478709448	4305	FALSE
ENSG00000185485	SDHAP1	4.27224991727359	0.19801153245094513	0.43542495587416913	0.8161168356871759	transcribed_unprocessed_pseudogene	255812	1036.5	55.25808007718282	0.3610866834992253	11484	FALSE
ENSG00000213799	ZNF845	2.5291583991360413	-0.19946695126014483	0.4354853077016344	0.8161213348446442	protein_coding	91664	5380.5	40.1728463897407	-0.36102649253173047	4306	FALSE
ENSG00000251474	RPL32P3	3.2565657573775573	-0.25187171500302524	0.4355682001758343	0.8161213348446442	transcribed_unprocessed_pseudogene	NA	1120.375	50.76425304027668	-0.3609438345918463	4307	FALSE
ENSG00000152518	ZFP36L2	5.658470700557878	0.19744564748715848	0.4356508649778178	0.8161213348446442	protein_coding	678	3693	54.4002166260493	0.3608614193443093	11483	FALSE
ENSG00000106327	TFR2	0.6446627075343857	-0.3423840049065636	0.43569217166594765	0.8161213348446442	protein_coding	7036	1767.5384615384614	61.95056140656281	-0.3608202432150938	4308	FALSE
ENSG00000135114	OASL	2.9639785694157585	-0.4086752913138494	0.43569253741543745	0.8161213348446442	protein_coding	8638	1800.5	53.95723410163845	-0.3608198786390724	4309	FALSE
ENSG00000113594	LIFR	3.8361891453015016	0.21417113095450147	0.435852354551324	0.8162822555868268	protein_coding	3977	2973.3333333333335	38.082959641255634	0.36066060353655777	11482	FALSE
ENSG00000279088	AC022400.6	2.3037371180668944	0.31255596594063667	0.43591749554919274	0.8162822555868268	TEC	NA	1236	42.4757281553398	0.36059570022298376	11481	FALSE
ENSG00000229833	PET100	2.9894737295669653	0.2119131053064961	0.4359375861978517	0.8162822555868268	protein_coding	100131801	599.2857142857143	54.588796185935635	0.36057568483732005	11480	FALSE
ENSG00000187634	SAMD11	1.886743031971628	-0.3626574632836108	0.4359906457812489	0.8162822797520207	protein_coding	148398	1699.7058823529412	67.6968333621734	-0.36052282845885963	4310	FALSE
ENSG00000224578	HNRNPA1P48	3.775722870185731	-0.20077580225371072	0.43622564184238577	0.8165254630844131	protein_coding	NA	1474.5	45.06612410986778	-0.3602888096804022	4311	FALSE
ENSG00000106153	CHCHD2	6.952365785785252	-0.2050564708997309	0.43622665921607484	0.8165254630844131	protein_coding	51142	745.5	53.386988598256245	-0.36028779681178197	4312	FALSE
ENSG00000120915	EPHX2	1.9484901314105916	-0.2799725665503918	0.43630314549728466	0.8165693022272217	protein_coding	2053	1338.4166666666667	53.25322209077891	-0.3602116559859297	4313	FALSE
ENSG00000134245	WNT2B	1.1299368837566324	-0.3369178700877799	0.43640822410204655	0.8166381489111048	protein_coding	7482	6362.25	45.86034814727497	-0.3601070737379508	4314	FALSE
ENSG00000168067	MAP4K2	4.57160729327429	-0.1987765398841993	0.43644607074635594	0.8166381489111048	protein_coding	5871	1848	59.37395937395937	-0.36006941203681825	4315	FALSE
ENSG00000182628	SKA2	5.088581696824273	-0.19748811151666662	0.4366351214961055	0.816790185032742	protein_coding	348235	821.6	39.71518987341771	-0.3598813339991086	4316	FALSE
ENSG00000167995	BEST1	0.919192491244563	-0.3971470029583644	0.436638186543283	0.816790185032742	protein_coding	7439	2536.75	54.33625702177985	-0.35987828539321687	4317	FALSE
ENSG00000237821	AC083873.1	1.953480777013471	0.19793486614342712	0.4366865643530263	0.816790185032742	processed_pseudogene	NA	1099	46.5878070973612	0.35983016992226985	11479	FALSE
ENSG00000155330	C16orf87	2.940793588617888	0.1967086826072061	0.43680356419022703	0.8169097284588253	protein_coding	388272	3709.25	36.328098672238326	0.359713826572017	11478	FALSE
ENSG00000149599	DUSP15	3.011000846792528	-0.3176081509666582	0.43692612396703323	0.81703963976239	protein_coding	128853	1151.5	62.62266608771168	-0.3595919878938977	4318	FALSE
ENSG00000168301	KCTD6	3.9293870142920517	-0.2230988523216564	0.43712538172473314	0.817136663600916	protein_coding	200845	1197.5	41.517049408489925	-0.3593939754299157	4319	FALSE
ENSG00000105327	BBC3	2.4964747075880074	0.20426449228535437	0.4372005073968853	0.817136663600916	protein_coding	27113	1534.1666666666667	64.45410103204779	0.35931934269777044	11477	FALSE
ENSG00000170027	YWHAG	7.486544949120851	-0.19750202099712127	0.4372401930222941	0.817136663600916	protein_coding	7532	3705	46.4777327935223	-0.35927992264760694	4320	FALSE
ENSG00000130589	HELZ2	5.8569913021643565	-0.2463220213615173	0.43731585843988763	0.817136663600916	protein_coding	85441	3677.5	66.0865624291865	-0.3592047734942535	4321	FALSE
ENSG00000107672	NSMCE4A	3.8713706031595905	-0.19817958351613024	0.4373297912326604	0.817136663600916	protein_coding	54780	1032.6363636363637	48.72788097543798	-0.3591909371823219	4322	FALSE
ENSG00000111671	SPSB2	3.5970718412745053	0.200714547108805	0.4373868217896704	0.817136663600916	protein_coding	84727;105369632	1004	61.13545816733069	0.3591343061411923	11476	FALSE
ENSG00000186666	BCDIN3D	2.602402637965618	0.2114021235807108	0.43746162910880493	0.817136663600916	protein_coding	144233	2177.5	47.41676234213548	0.3590600340636641	11475	FALSE
ENSG00000142733	MAP3K6	3.7523544103231226	0.20020649771042043	0.43748517587069324	0.817136663600916	protein_coding	9064	2085	62.728483879563	0.35903665840539767	11474	FALSE
ENSG00000109133	TMEM33	5.8383374845811975	0.2098783521795425	0.43759213038794076	0.817136663600916	protein_coding	55161	2387.75	37.901790388441015	0.3589304969118832	11473	FALSE
ENSG00000112210	RAB23	2.27146422885072	-0.21595666458644933	0.4376250971922039	0.817136663600916	protein_coding	51715	3688	37.20173535791761	-0.3588977797743931	4323	FALSE
ENSG00000130640	TUBGCP2	6.288960160360092	0.20024557348603758	0.4376549543463576	0.817136663600916	protein_coding	10844	2638.1	57.63238694514992	0.3588681508635627	11472	FALSE
ENSG00000090020	SLC9A1	6.525880170262063	0.22024265400473125	0.43766163730869434	0.817136663600916	protein_coding	6548	2054.5	58.10010545956032	0.3588615192660508	11471	FALSE
ENSG00000157578	LCA5L	1.399144536421802	-0.2219628774576535	0.43766833775661224	0.817136663600916	protein_coding	150082	1091.6666666666667	40.12213740458015	-0.3588548704190103	4324	FALSE
ENSG00000182150	ERCC6L2	3.5532169834919354	0.2599866649272137	0.4378631888543597	0.8174012798848583	protein_coding	375748	3843.769230769231	40.91336628709801	0.35866156439776586	11470	FALSE
ENSG00000166670	MMP10	1.7922586495107078	-0.3395221349826745	0.4380932785989247	0.8176192972365909	protein_coding	4319	1170	44.615384615384606	-0.35843340988913863	4325	FALSE
ENSG00000175564	UCP3	1.7972215140817667	0.20867002080559915	0.43810974163936844	0.8176192972365909	protein_coding	7352	1199.5	56.29428928720303	0.3584170899097372	11469	FALSE
ENSG00000161031	PGLYRP2	6.237359675000945	-0.27795220058748416	0.4381393764630185	0.8176192972365909	protein_coding	114770	1466.5	60.859188544152744	-0.35838771415318027	4326	FALSE
ENSG00000107959	PITRM1	7.38768357997063	0.2085643755767965	0.438319308117105	0.8178558886026448	protein_coding	10531	1844.8181818181818	49.89897994382299	0.35820939810255037	11468	FALSE
ENSG00000182578	CSF1R	5.1756200579147436	0.23273975587277107	0.43838022482383726	0.8178684775920548	protein_coding	1436	1737.4	57.499712213652586	0.35814904495158345	11467	FALSE
ENSG00000100294	MCAT	3.036994874762317	0.19941425117927083	0.4384323545396972	0.8178684775920548	protein_coding	27349	1049.75	59.77613717551796	0.3580974041596955	11466	FALSE
ENSG00000104894	CD37	0.772772891692415	0.3664976070055085	0.4384945788060928	0.8178854034749281	protein_coding	951	1064.9333333333334	59.14611243270315	0.3580357715320412	11465	FALSE
ENSG00000233237	LINC00472	4.5895909053419475	0.30144538165274853	0.43859115661369874	0.8179663941306019	lncRNA	79940	2435.6666666666665	40.957985493362536	0.35794012932195096	11464	FALSE
ENSG00000040199	PHLPP2	4.969155868229239	0.20351475579998868	0.4388338538853548	0.8182552205524731	protein_coding	23035	4400.571428571428	46.01999740293467	0.3576998761099271	11463	FALSE
ENSG00000154914	USP43	3.736479152848407	-0.23482553797869407	0.4388523742669327	0.8182552205524731	protein_coding	124739	3014.3333333333335	56.45250469976778	-0.35768154769308463	4327	FALSE
ENSG00000280254	AC233723.2	0.5822299781024135	0.275376043181405	0.43903613566674216	0.8184184880699436	TEC	NA	2106	50.997150997151	0.357499732890438	11462	FALSE
ENSG00000066654	THUMPD1	6.53932407494366	0.1991778986697395	0.43904631004791944	0.8184184880699436	protein_coding	55623	2303.3333333333335	41.8958031837916	0.3574896685106663	11461	FALSE
ENSG00000280046	AC104581.4	0.8967357851658824	0.26823044076855346	0.4391847968033926	0.8185774773753156	TEC	NA	7141	44.7136255426411	0.3573527022070408	11460	FALSE
ENSG00000167394	ZNF668	2.3990108210093446	-0.2032800340039139	0.43942716229394385	0.8189300197867516	protein_coding	79759	1756.4	64.478478706445	-0.3571131015580168	4328	FALSE
ENSG00000182871	COL18A1	1.7703790656412646	0.20439262019048499	0.43964723895994406	0.8189921179005862	protein_coding	80781	3601.8571428571427	66.83853567604012	0.35689564992138617	11459	FALSE
ENSG00000117013	KCNQ4	0.7756627202689008	-0.276326489957434	0.4396903712967031	0.8189921179005862	protein_coding	9132	3005	62.67054908485856	-0.35685304481581	4329	FALSE
ENSG00000070610	GBA2	5.169245492187037	0.21558492157986597	0.4397229061834812	0.8189921179005862	protein_coding	57704	1740.5	55.56592933065211	0.35682091038671876	11458	FALSE
ENSG00000135052	GOLM1	7.393238735374566	-0.19820279346993985	0.439811801680236	0.8189921179005862	protein_coding	51280	1246.375	49.473473071908536	-0.35673312118751394	4330	FALSE
ENSG00000156218	ADAMTSL3	2.1758541274907617	0.32859450658046396	0.4398145886444833	0.8189921179005862	protein_coding	57188	2978.5	48.472385428907195	0.35673036919369655	11457	FALSE
ENSG00000169609	C15orf40	4.315345143959102	0.1957858220384965	0.43983170620148043	0.8189921179005862	protein_coding	123207	1559.1666666666667	49.17156600748264	0.3567134668078353	11456	FALSE
ENSG00000281087	AC135068.6	1.1051369972897178	0.2537979010429452	0.4398330427820668	0.8189921179005862	processed_pseudogene	NA	622	50.4823151125402	0.35671214705602317	11455	FALSE
ENSG00000134049	IER3IP1	5.024987772103562	0.19529261259251354	0.4399217538686586	0.8190581909898268	protein_coding	51124	2255.5	38.86056306805584	0.35662456188872943	11454	FALSE
ENSG00000234684	SDCBP2-AS1	3.3364662645012264	-0.24218551854871662	0.439978821760201	0.8190653410653246	lncRNA	100507495	1709	46.42741044145376	-0.3565682276366289	4331	FALSE
ENSG00000225361	PPP1R26-AS1	3.107911543451135	-0.1998050892675409	0.4401738285588774	0.819240762917544	lncRNA	100506599	1621.3333333333333	49.35238486842104	-0.3563757828875189	4332	FALSE
ENSG00000230154	AIDAP1	1.5288810661136951	-0.21702306206770758	0.4401795313102583	0.819240762917544	processed_pseudogene	NA	917	40.567066521265	-0.3563701563435212	4333	FALSE
ENSG00000265808	SEC22B	5.988890193507292	0.19886108599037794	0.4402480814216867	0.8192692558854655	protein_coding	9554	4578.5	36.60587528666594	0.35630252798939677	11453	FALSE
ENSG00000248124	RRN3P1	1.18837629736355	-0.21996853883207948	0.44030309447168847	0.8192725535345033	transcribed_unprocessed_pseudogene	NA	2172	39.77900552486186	-0.35624826228688317	4334	FALSE
ENSG00000213917	RPL5P8	1.0917770281215449	0.24266475461999376	0.4405163451172952	0.819521184565648	processed_pseudogene	NA	815	41.9631901840491	0.3560379726944962	11452	FALSE
ENSG00000238035	AC138035.1	1.0504241971999857	-0.2496466386512532	0.4405972884315947	0.819521184565648	lncRNA	NA	913.6666666666666	53.63006202116019	-0.35595817995606244	4335	FALSE
ENSG00000167106	FAM102A	8.928217651230911	0.20286070099642797	0.44063835124301626	0.819521184565648	protein_coding	399665	2394	59.678959303019454	0.35591770643996334	11451	FALSE
ENSG00000176095	IP6K1	5.333487756890978	-0.21229005244535382	0.4406497453272792	0.819521184565648	protein_coding	9807	2089.4444444444443	56.346716298856684	-0.3559064765414971	4336	FALSE
ENSG00000177951	BET1L	5.166618223259641	0.19574640363488904	0.4410341062715777	0.8200975405813582	protein_coding	51272	1259.142857142857	57.64692534604039	0.3555278241539329	11450	FALSE
ENSG00000076944	STXBP2	4.983566504510923	0.2027565056667001	0.4411069416175226	0.8200975405813582	protein_coding	6813	968.5	60.88609377199981	0.3554561077566992	11449	FALSE
ENSG00000143409	MINDY1	6.900478208250572	-0.19793603649661212	0.4411652134634874	0.8200975405813582	protein_coding	55793	1823.142857142857	55.05406676069582	-0.35539873965085145	4337	FALSE
ENSG00000068971	PPP2R5B	3.028063617046866	0.22819601470817172	0.44117282563897087	0.8200975405813582	protein_coding	5526	1074.4	60.20104244229335	0.35539124609246153	11448	FALSE
ENSG00000221869	CEBPD	4.248974460001318	0.23191467115597572	0.4412309499627063	0.8201065174569543	protein_coding	1052	1252	65.9744408945687	0.3553340317563557	11447	FALSE
ENSG00000228393	LINC01004	1.4314738136264369	0.3416085937023004	0.44139111564650474	0.820190301162625	lncRNA	NA	760	37.763157894736864	0.35517641259830884	11446	FALSE
ENSG00000236680	AL356000.1	1.5448063260942553	0.3048261026166895	0.441413197257841	0.820190301162625	processed_pseudogene	NA	1238	55.00807754442649	0.3551546865559307	11445	FALSE
ENSG00000006757	PNPLA4	4.829041145808896	0.21073408826846854	0.44150464264540273	0.820190301162625	protein_coding	8228	2326.25	42.170875873186475	0.35506472523549815	11444	FALSE
ENSG00000048342	CC2D2A	3.4182033987024583	-0.1961805977189058	0.4415168208936052	0.820190301162625	protein_coding	57545	2840.3478260869565	45.08786431545434	-0.3550527460340579	4338	FALSE
ENSG00000167562	ZNF701	3.123909896227268	-0.19983045703495406	0.44154253020738143	0.820190301162625	protein_coding	55762	2361.4285714285716	45.60193587416815	-0.355027458009882	4339	FALSE
ENSG00000167220	HDHD2	0.46045177988019526	-0.4758263298321281	0.4417707283533183	0.8204022700376833	protein_coding	84064	1057.3076923076924	44.56893415787558	-0.35480306378324666	4340	FALSE
ENSG00000163362	INAVA	4.827822498126754	0.28855044285661	0.44178349422272845	0.8204022700376833	protein_coding	55765	1727	59.54173215319714	0.354790514136603	11443	FALSE
ENSG00000157388	CACNA1D	5.3324620744559335	-0.2358563913283443	0.44181658511842226	0.8204022700376833	protein_coding	776	3176.633333333333	48.92915980230642	-0.35475798540840625	4341	FALSE
ENSG00000285410	GABPB1-IT1	3.326349149124592	0.19621219921324246	0.44190904693398525	0.8204749534532052	lncRNA	55056	5926	41.3094836314546	0.35466710730104833	11442	FALSE
ENSG00000196312	MFSD14C	4.153272993736581	0.1991105400134109	0.4419834287359159	0.8205140549388676	transcribed_unprocessed_pseudogene	84278	1751	48.70359794403199	0.3545940133284262	11441	FALSE
